Prompt ID,Category,Subcategory,Use Case,Prompt Title,Prompt,Variables,Compatible AI,Difficulty,Expected Output,Pro Tip
PRM-BS-040,Business & Strategy,Strategic Planning,Strategic Initiative Prioritization,Strategic Portfolio Prioritization Matrix,"Act as a strategy portfolio advisor. We have more strategic initiatives proposed than we can fund: [INITIATIVE_LIST_WITH_ROUGH_COST]. Our capacity is [AVAILABLE_CAPACITY_OR_BUDGET].
Plot each initiative on strategic value vs. execution complexity, and recommend which to fund now, which to defer, and which to kill outright — with reasoning tied to our stated priority: [TOP_STRATEGIC_PRIORITY].
Output a prioritization table (Initiative, Value, Complexity, Decision, Reasoning) sorted by recommended sequence.","INITIATIVE_LIST_WITH_ROUGH_COST, AVAILABLE_CAPACITY_OR_BUDGET, TOP_STRATEGIC_PRIORITY",ChatGPT / Claude,Advanced,A value/complexity prioritization table with explicit fund/defer/kill decisions tied to your top strategic priority.,Actually kill the 'kill' items publicly — initiatives that are quietly deprioritized instead of killed tend to resurface and drain capacity later.
PRM-PM-021,Project Management,RAID,RAID Log Creation,"RAID Log Builder (Risks, Assumptions, Issues, Dependencies)","Act as a project controls specialist. Build a RAID log for [PROJECT_NAME] based on this project context: [PROJECT_CONTEXT_NOTES].
Populate all four categories: Risks (potential future problems), Assumptions (things believed true but unverified), Issues (problems already happening), and Dependencies (things this project relies on externally).
For each entry, include a description, owner role, and status, and flag any assumption that — if wrong — would be severe enough to warrant immediate validation.","PROJECT_NAME, PROJECT_CONTEXT_NOTES",ChatGPT / Claude,Advanced,"A complete 4-category RAID log with owners and status, plus flagged high-stakes assumptions needing validation.","Review Assumptions weekly, not just Risks — unvalidated assumptions are the RAID category teams neglect most."
PRM-PM-022,Project Management,Governance,Project Governance Framework Design,Project Governance Structure Builder,"Act as a PMO governance lead. Design a governance framework for [PROJECT_OR_PROGRAM_NAME], appropriate to its size and risk level: [SIZE_AND_RISK_PROFILE].
Define: decision rights (who can approve what, e.g. scope changes under $X vs. over), meeting cadence and forums (e.g. working group, steering committee), and escalation thresholds that trigger steering committee involvement.
Output as a governance one-pager: Decision Rights table, Forum Cadence table, and Escalation Triggers.","PROJECT_OR_PROGRAM_NAME, SIZE_AND_RISK_PROFILE",ChatGPT / Claude,Advanced,"A one-page governance framework with decision rights, meeting cadence, and clear escalation triggers.","Right-size this — a small project with heavyweight governance dies from process overhead, not risk."
PRM-PM-023,Project Management,Agile,Definition of Done and Ready,Definition of Done / Definition of Ready Builder,"Act as an agile delivery coach. Draft a Definition of Ready (for backlog items entering a sprint) and a Definition of Done (for work considered complete) for [TEAM_NAME] working on [PRODUCT_OR_PROJECT_TYPE].
Make both checklists specific and testable (e.g. ""acceptance criteria written and reviewed,"" not ""requirements clear""), and calibrated to this team's actual delivery context: [TEAM_CONTEXT].
Output two separate checklists, each 5-8 items.","TEAM_NAME, PRODUCT_OR_PROJECT_TYPE, TEAM_CONTEXT",ChatGPT / Claude,Intermediate,"Two specific, testable checklists — Definition of Ready and Definition of Done — calibrated to the team's context.",Get the whole team to agree to these checklists explicitly before enforcing them — imposed definitions get quietly ignored.
PRM-PM-024,Project Management,Agile,Backlog Refinement Facilitation,Backlog Grooming Session Guide,"Act as a scrum master. Prepare a backlog refinement session for [TEAM_NAME], reviewing this raw backlog: [RAW_BACKLOG_ITEMS].
For each item, flag whether it's ready for estimation, needs more detail, is likely too large and should be split, or should be deprioritized/removed — with a one-line reason.
Output a triaged backlog table plus a suggested agenda for the refinement session itself (time-boxed).","TEAM_NAME, RAW_BACKLOG_ITEMS",ChatGPT / Claude,Intermediate,A triaged backlog table (ready/needs detail/split/remove) plus a time-boxed refinement session agenda.,Cap refinement sessions at 60-90 minutes — triage the lowest-value items out beforehand using this prompt so live time is spent on real discussion.
PRM-PM-025,Project Management,Release Management,Release Management Plan,Software/Product Release Plan Builder,"Act as a release manager. Build a release plan for [RELEASE_NAME], targeting release date [TARGET_RELEASE_DATE], including scope: [RELEASE_SCOPE_SUMMARY].
Cover: pre-release checklist (testing, sign-offs, documentation), release day sequence of activities with rollback trigger conditions, and post-release monitoring plan.
Output as a 3-phase plan (Pre-Release, Release Day, Post-Release) with owners and specific rollback criteria.","RELEASE_NAME, TARGET_RELEASE_DATE, RELEASE_SCOPE_SUMMARY",ChatGPT / Claude,Advanced,"A 3-phase release plan with an explicit, pre-agreed rollback trigger — not a vague 'monitor and decide' step.","Agree on rollback criteria before release day, in writing — deciding rollback thresholds live, under pressure, produces worse decisions."
PRM-PM-026,Project Management,Release Management,Go/No-Go Release Readiness Review,Go/No-Go Readiness Checklist,"Act as a release readiness reviewer. Build a Go/No-Go checklist for [RELEASE_OR_LAUNCH_NAME], covering: [KEY_WORKSTREAMS, e.g. testing, training, support readiness, legal sign-off, infrastructure].
For each workstream, define the specific readiness criteria that must be true to say ""Go,"" and who is the accountable approver for that line.
Output as a checklist where every item is a factual yes/no statement, not a subjective judgment call, so the review meeting is fast and decisive.","RELEASE_OR_LAUNCH_NAME, KEY_WORKSTREAMS",ChatGPT / Claude,Advanced,"A fact-based, yes/no Go/No-Go checklist with a named accountable approver per line item.",Reject any checklist item the model drafts that isn't objectively verifiable — rewrite it as a factual statement before the review.
PRM-PM-027,Project Management,Issue Management,Issue Log Triage,Project Issue Log Triage & Prioritization,"Act as a project delivery lead. Triage this raw list of reported issues: [RAW_ISSUE_LIST] for [PROJECT_NAME].
For each issue, assign severity (Critical/High/Medium/Low) based on impact to timeline, budget, or scope, assign an owner role, and flag any issue that's actually a symptom of the same underlying root cause as another issue on the list.
Output a triaged, severity-sorted issue table, with duplicate/related issues grouped together.","RAW_ISSUE_LIST, PROJECT_NAME",ChatGPT / Claude,Intermediate,A severity-sorted issue log with related/duplicate issues grouped to reveal shared root causes.,"When 3+ issues share a root cause, escalate the root cause itself as its own tracked item, not just the symptoms."
PRM-PM-028,Project Management,Governance,Assumptions Validation Tracker,Project Assumptions Log & Validation Plan,"Act as a project analyst. Extract the key assumptions embedded in this project plan or business case: [PLAN_OR_CASE_SUMMARY] for [PROJECT_NAME].
For each assumption, assess how severe the consequence would be if it turns out false, and propose a cheap, fast way to validate or invalidate it before it becomes a costly surprise.
Output an assumptions log ranked by consequence-if-wrong, each with a validation method and target validation date.","PLAN_OR_CASE_SUMMARY, PROJECT_NAME",ChatGPT / Claude,Advanced,"An assumptions log ranked by consequence-if-wrong, each with a concrete, fast validation method.","Validate the highest-consequence assumption first, even if it feels less urgent than day-to-day tasks — it's the one that can sink the project."
PRM-PM-029,Project Management,Reporting,Steering Committee Report,Steering Committee Report Writer,"Act as a program manager preparing for a steering committee. Write a steering committee report for [PROGRAM_NAME] covering [REPORTING_PERIOD], based on this raw input: [RAW_PROGRAM_UPDATE].
Structure for decision-makers who need to make calls, not just receive updates: Overall Health, Decisions Needed From This Committee (explicit, numbered), Key Risks, and Budget/Schedule Position.
Make the ""Decisions Needed"" section impossible to skim past — it should be the most visually prominent part.","PROGRAM_NAME, REPORTING_PERIOD, RAW_PROGRAM_UPDATE",ChatGPT / Claude,Advanced,"A decision-oriented steering committee report with an explicit, prominent list of decisions needed from the committee.","If there's nothing in the 'Decisions Needed' section, question whether this update actually needed a steering committee slot."
PRM-PM-030,Project Management,Health Check,Deep-Dive Project Health Assessment,Full Project Health Check Audit,"Act as an independent project auditor (not the project manager). Conduct a deep-dive health check on [PROJECT_NAME] using this information: [PROJECT_DETAILS_SCOPE_BUDGET_SCHEDULE_TEAM].
Assess across 5 dimensions: Scope Clarity, Schedule Realism, Budget Control, Team Health, and Stakeholder Alignment — score each Green/Yellow/Red with specific evidence, not just a gut call.
Output a scorecard plus the single dimension most likely to derail the project if left unaddressed.","PROJECT_NAME, PROJECT_DETAILS_SCOPE_BUDGET_SCHEDULE_TEAM",ChatGPT / Claude,Advanced,An evidence-based 5-dimension health scorecard with the single most likely derailment factor called out.,Have someone outside the immediate project team run this audit periodically — self-assessed health checks tend to skew optimistic.
PRM-PM-031,Project Management,Vendor Management,Vendor Performance Scorecard,Vendor Performance Review Scorecard,"Act as a vendor management lead. Build a performance scorecard to review [VENDOR_NAME]'s delivery over [REVIEW_PERIOD], based on: [PERFORMANCE_DATA, e.g. SLA hits, delivery timeliness, quality incidents].
Score across categories: Delivery Timeliness, Quality, Communication/Responsiveness, and Commercial Value — each rated with evidence, not just a number.
Output the scorecard plus a recommendation: continue as-is, renegotiate terms, place on improvement plan, or begin transition to alternative vendor.","VENDOR_NAME, REVIEW_PERIOD, PERFORMANCE_DATA",ChatGPT / Claude,Advanced,An evidence-based vendor performance scorecard with a clear continue/renegotiate/improve/transition recommendation.,Share the scorecard with the vendor directly — performance reviews used only internally rarely change vendor behavior.
PRM-PM-032,Project Management,Governance,Change Control Board Process Design,Change Control Board (CCB) Process Design,"Act as a project governance advisor. Design a Change Control Board process for [PROJECT_OR_PROGRAM_NAME], given its scale and change frequency: [SCALE_AND_CHANGE_FREQUENCY].
Define: what triggers a formal CCB review vs. what can be approved by the PM directly (a clear threshold), CCB membership, meeting cadence, and the standard information required in a change submission.
Output as a lightweight, usable process — not corporate bureaucracy — sized to the project's actual scale.","PROJECT_OR_PROGRAM_NAME, SCALE_AND_CHANGE_FREQUENCY",ChatGPT / Claude,Advanced,A right-sized Change Control Board process with a clear PM-approval threshold and required submission info.,Set the PM-approval threshold generously for small projects — routing every minor change through a board kills delivery speed for no real risk reduction.
PRM-PM-033,Project Management,Requirements,Requirements Traceability Matrix,Requirements Traceability Matrix Builder,"Act as a business analyst. Build a requirements traceability matrix linking these requirements: [REQUIREMENTS_LIST] to their source (e.g. business need, stakeholder), and to the corresponding test case or delivery artifact once known: [TEST_CASES_OR_ARTIFACTS_IF_KNOWN].
Flag any requirement with no linked test case or artifact yet, since that indicates a coverage gap.
Output as a traceability table: Requirement ID, Source, Linked Test/Artifact, Coverage Status.","REQUIREMENTS_LIST, TEST_CASES_OR_ARTIFACTS_IF_KNOWN",ChatGPT / Claude,Advanced,A requirements traceability matrix with explicit coverage-gap flags for untested or unlinked requirements.,"Update this matrix as testing proceeds, not just at kickoff — its value is in catching gaps before go-live, not documenting after."
PRM-PM-034,Project Management,Agile,User Story Writing,User Story & Acceptance Criteria Writer,"Act as a product owner. Write user stories for this feature: [FEATURE_DESCRIPTION], for user type [USER_PERSONA].
Use the format ""As a [user], I want [goal], so that [benefit],"" and write 3-5 specific, testable acceptance criteria per story using Given/When/Then structure where it fits.
Flag any story that's too large to complete in a single sprint and suggest how to split it.","FEATURE_DESCRIPTION, USER_PERSONA",ChatGPT / Claude,Intermediate,"Well-formed user stories with testable Given/When/Then acceptance criteria, with oversized stories flagged for splitting.","If acceptance criteria describe implementation details rather than observable behavior, ask for a rewrite focused on outcomes."
PRM-PM-035,Project Management,Agile,Sprint Planning Facilitation,Sprint Planning Session Guide,"Act as a scrum master preparing to facilitate sprint planning. The team's velocity is [TEAM_VELOCITY], and the candidate backlog items for this sprint are: [CANDIDATE_BACKLOG_ITEMS].
Recommend which items realistically fit within velocity, flag any that depend on something outside the team's control, and draft a sprint goal statement that ties the selected items together into one coherent objective.
Output: recommended sprint scope, dependency flags, and a one-sentence sprint goal.","TEAM_VELOCITY, CANDIDATE_BACKLOG_ITEMS",ChatGPT / Claude,Intermediate,"A velocity-realistic sprint scope recommendation, dependency flags, and a coherent one-sentence sprint goal.","If the selected items don't naturally support one sprint goal, that's a signal the backlog priorities themselves need discussion first."
PRM-PM-036,Project Management,Program Management,Multi-Project Program Roadmap,Program-Level Roadmap Across Multiple Projects,"Act as a program manager. Build a program-level roadmap consolidating these individual projects: [PROJECT_LIST_WITH_TIMELINES], all rolling up to the program goal: [PROGRAM_GOAL].
Identify where project timelines conflict or create resourcing collisions, and where one project's output is a dependency for another's start.
Output a consolidated timeline view plus a list of cross-project conflicts/dependencies needing program-level resolution.","PROJECT_LIST_WITH_TIMELINES, PROGRAM_GOAL",ChatGPT / Claude,Advanced,A consolidated program roadmap with explicit cross-project resourcing conflicts and dependencies flagged.,"Resourcing collisions across projects are the most common program-level failure point — verify these against the actual team calendar, not just the plan."
PRM-PM-037,Project Management,Knowledge Management,Lessons Learned Entry,Structured Lessons Learned Capture,"Act as a PMO knowledge manager. Capture a single lesson learned from this event: [EVENT_OR_SITUATION_DESCRIPTION] on [PROJECT_NAME].
Structure it for reuse by future project teams: Situation, What We Did, What Happened, What We'd Do Differently, and a One-Line Rule future teams could apply without needing the full backstory.
Keep the ""One-Line Rule"" genuinely actionable, not a vague platitude.","EVENT_OR_SITUATION_DESCRIPTION, PROJECT_NAME",ChatGPT / Claude,Beginner,"A structured, reusable lessons-learned entry ending in one concrete, actionable rule for future teams.","Capture lessons immediately after the event, not at project close — details and honest framing fade fast otherwise."
PRM-PM-038,Project Management,Project Controls,Earned Value Analysis,Earned Value Management (EVM) Calculator & Interpreter,"Act as a project controls analyst. Given Planned Value [PLANNED_VALUE], Earned Value [EARNED_VALUE], and Actual Cost [ACTUAL_COST] for [PROJECT_NAME] at this point in time, calculate Schedule Variance, Cost Variance, SPI, and CPI.
Show the calculations, then explain in plain language whether the project is ahead/behind schedule and under/over budget, and what that implies for the forecast at completion.
Output: the four calculated metrics, a plain-English interpretation, and one recommended corrective action if performance is off-track.","PLANNED_VALUE, EARNED_VALUE, ACTUAL_COST, PROJECT_NAME",ChatGPT / Claude,Advanced,Calculated SV/CV/SPI/CPI metrics with a plain-English interpretation and a corrective action if off-track.,"Track these metrics over multiple periods, not just once — a single snapshot can't tell you if the trend is improving or worsening."
PRM-PM-039,Project Management,Delivery,Cutover Plan for Go-Live,System/Process Cutover Plan Builder,"Act as a delivery lead. Build a cutover plan for transitioning from [OLD_SYSTEM_OR_PROCESS] to [NEW_SYSTEM_OR_PROCESS], targeting go-live on [GO_LIVE_DATE].
Sequence the cutover activities hour-by-hour or day-by-day as appropriate, including data migration/freeze points, communication to affected users, and a defined fallback plan if cutover fails partway through.
Output a sequenced cutover timeline with owners and an explicit fallback trigger point.","OLD_SYSTEM_OR_PROCESS, NEW_SYSTEM_OR_PROCESS, GO_LIVE_DATE",ChatGPT / Claude,Advanced,"A sequenced, owned cutover timeline with a defined fallback trigger if the cutover doesn't go as planned.",Communicate the freeze window to affected users well in advance — cutover failures are often caused by someone working in the old system after the freeze.
PRM-PM-040,Project Management,Vendor Management,New Vendor Onboarding Checklist,Project Vendor Onboarding Checklist,"Act as a vendor management coordinator. Build an onboarding checklist for bringing [VENDOR_NAME] onto [PROJECT_NAME] as a new vendor, covering scope: [VENDOR_SCOPE_OF_WORK].
Cover: contract/legal sign-off confirmation, access provisioning (systems, docs), introduction to project governance/reporting expectations, and defining the escalation path if issues arise.
Output as a sequenced onboarding checklist with owners, sized to get a vendor productive within their first two weeks.","VENDOR_NAME, PROJECT_NAME, VENDOR_SCOPE_OF_WORK",ChatGPT / Claude,Intermediate,"A sequenced, owned vendor onboarding checklist designed to get a new vendor productive within two weeks.",Set reporting and governance expectations explicitly in week one — vendors default to their own norms if yours aren't stated up front.
PRM-PD-021,Productivity & Planning,Workload Management,Team Workload Rebalancing,Team Workload Rebalancing Analysis,"Act as a team operations advisor. Given this team's current workload distribution: [TEAM_WORKLOAD_LIST, e.g. person, current tasks, estimated hours], identify who is overloaded and who has slack capacity.
Recommend specific task reassignments that rebalance load without requiring a skill the receiving person doesn't have, and flag any task that's overloaded because it genuinely needs more than one person, not because of poor distribution.
Output a rebalancing recommendation table: Task, Current Owner, Suggested Owner, Reason.",TEAM_WORKLOAD_LIST,ChatGPT / Claude,Intermediate,"A rebalancing table matching overloaded tasks to available capacity, with skill-mismatch and genuine-overload flagged separately.",Confirm skill fit with the receiving person before reassigning — a workload-balanced but skill-mismatched handoff often creates more delay than it saves.
PRM-PD-022,Productivity & Planning,Systems,Weekly Review Ritual (GTD-style),Weekly Review System Builder,"Act as a personal productivity systems coach. Design a weekly review ritual for me, given my current tools and workflow: [CURRENT_TOOLS_AND_WORKFLOW].
Structure it as a repeatable checklist: clearing inboxes, reviewing open commitments/projects, checking upcoming calendar, and setting next week's top priorities — sized to take no more than 45-60 minutes.
Output the checklist in the exact order I should run through it, with a rough time allocation per step.",CURRENT_TOOLS_AND_WORKFLOW,ChatGPT / Claude,Beginner,"A repeatable, time-boxed (45-60 min) weekly review checklist in a fixed run-through order.","Put this ritual on your calendar as a recurring, protected block — a weekly review that competes with other priorities usually loses."
PRM-PD-023,Productivity & Planning,Planning,Project Buffer Time Planning,Contingency Buffer Time Calculator,"Act as a planning advisor. I'm estimating timelines for [PROJECT_OR_TASK_LIST_WITH_RAW_ESTIMATES]. Given my track record of estimate accuracy: [PAST_ESTIMATE_ACCURACY_NOTES, e.g. 'I usually run 20% over'], recommend appropriate buffer time.
Apply buffer differently based on task uncertainty (routine tasks need less buffer than novel ones), not a flat percentage across everything.
Output a revised timeline with buffer added per task and the reasoning for each buffer size.","PROJECT_OR_TASK_LIST_WITH_RAW_ESTIMATES, PAST_ESTIMATE_ACCURACY_NOTES",ChatGPT / Claude,Intermediate,A buffered timeline with task-specific (not flat) contingency sized to actual uncertainty and past accuracy.,Track actual vs. estimated time after this project to calibrate your buffer sizing further next time.
PRM-PD-024,Productivity & Planning,Prioritization,Saying No Framework,Request Evaluation & No-Framework,"Act as a boundaries and prioritization coach. I keep saying yes to requests that pull me from my priorities. Here are recent examples: [RECENT_REQUEST_EXAMPLES], and my actual current priorities: [CURRENT_PRIORITIES].
Build a simple decision framework (3-4 questions) I can run any new request through quickly to decide yes/no/negotiate, grounded in my real priorities rather than generic advice.
Then apply the framework to the example requests I gave, showing the recommended answer for each.","RECENT_REQUEST_EXAMPLES, CURRENT_PRIORITIES",ChatGPT / Claude,Intermediate,"A personal 3-4 question decision framework for requests, demonstrated against your own real recent examples.",Keep the framework visible somewhere you'll actually see it in the moment a request comes in — memory alone won't hold under social pressure.
PRM-PD-025,Productivity & Planning,Systems,Task Batching System,Task Batching System Designer,"Act as a workflow efficiency coach. Given this list of recurring task types I do throughout the week: [RECURRING_TASK_TYPES], design a batching system that groups similar tasks into dedicated time blocks instead of doing them scattered throughout the day.
Recommend which task types batch well together (similar mental mode) and which shouldn't be batched (time-sensitive, needs to happen as it arises).
Output a batching schedule with suggested time blocks and task groupings.",RECURRING_TASK_TYPES,ChatGPT / Claude,Beginner,"A batching schedule grouping compatible recurring tasks into dedicated blocks, with time-sensitive tasks excluded.","Batch communication-heavy tasks (email, messages) separately from deep-focus tasks — mixing the two modes in one block usually breaks both."
PRM-PD-026,Productivity & Planning,Prioritization,Team Priority Alignment Matrix,Team-Level Priority Alignment Framework,"Act as a team lead facilitation coach. Our team has these competing priorities from different stakeholders: [COMPETING_PRIORITIES_LIST]. Help me build an alignment framework to sequence them.
Score each priority on urgency, strategic value, and effort, and recommend a sequence — flagging any priority where the requesting stakeholder's expectation is likely to clash with the recommended sequence, so I can manage that conversation proactively.
Output a sequenced priority table plus a note on which stakeholder conversations to have first.",COMPETING_PRIORITIES_LIST,ChatGPT / Claude,Advanced,"A scored, sequenced team priority table with flagged stakeholder-expectation mismatches to address proactively.","Have the flagged difficult conversations before publishing the sequence, not after — it prevents the sequence from feeling arbitrary."
PRM-PD-027,Productivity & Planning,Decision Making,Decision Journal Setup,Personal Decision Journal Template,"Act as a decision-making coach. Design a decision journal template I can use to log significant decisions and review them later, based on the type of decisions I typically make: [TYPICAL_DECISION_TYPES].
Include fields that capture my reasoning and confidence at the time of the decision (not just the outcome), so I can later separate ""bad decision"" from ""bad luck"" when reviewing.
Output the template structure plus one example entry filled out using a decision I describe: [EXAMPLE_DECISION].","TYPICAL_DECISION_TYPES, EXAMPLE_DECISION",ChatGPT / Claude,Intermediate,"A decision journal template capturing reasoning and confidence at the time, with a filled example entry.",Log the decision before you know the outcome — journaling after the fact lets hindsight quietly rewrite your original reasoning.
PRM-PD-028,Productivity & Planning,Systems,Personal Operating System Design,Integrated Personal Productivity System,"Act as a personal systems design coach. I currently manage my work using: [CURRENT_TOOLS_AND_HABITS], and my main frustration is: [MAIN_FRUSTRATION].
Design an integrated system connecting task capture, prioritization, scheduling, and review into one coherent flow (not a list of disconnected tips), specifically addressing my stated frustration.
Output the system as a simple flow diagram in text form (Capture → Process → Schedule → Review) with one specific habit or rule at each stage.","CURRENT_TOOLS_AND_HABITS, MAIN_FRUSTRATION",ChatGPT / Claude,Advanced,"An integrated capture-to-review productivity system flow, with one concrete rule per stage addressing your specific frustration.",Adopt one stage of the system at a time rather than all four at once — full-system overhauls are the most common reason productivity systems get abandoned.
PRM-PD-029,Productivity & Planning,Focus,Interruption Management Protocol,Interruption Handling Protocol Designer,"Act as a focus management coach. My work gets interrupted frequently by: [INTERRUPTION_SOURCES, e.g. Slack messages, walk-up questions, urgent emails]. Design a protocol for handling interruptions without fully breaking focus or seeming unresponsive.
Define: which interruption types get an immediate response, which get a ""I'll get back to you by X"" holding response, and a signal/system to indicate when I'm in protected focus time.
Output the protocol as a simple decision rule plus one suggested holding-response script.",INTERRUPTION_SOURCES,ChatGPT / Claude,Intermediate,An interruption-handling protocol with a clear immediate/hold decision rule and a ready-to-use holding-response script.,Communicate your focus-time signal to the people who interrupt you most — an unannounced system won't change their behavior.
PRM-PD-030,Productivity & Planning,Planning,Monthly Planning Ritual,Monthly Planning Session Structure,"Act as a planning coach. Design a monthly planning ritual to sit between my daily planning and my quarterly goals: [QUARTERLY_GOALS], given what happened last month: [LAST_MONTH_SUMMARY].
Structure it to review progress against quarterly goals, identify what's off track and why, and set 3-4 concrete priorities for the coming month that clearly ladder up to the quarterly goals.
Output as a repeatable monthly planning template with the specific questions to answer at each step.","QUARTERLY_GOALS, LAST_MONTH_SUMMARY",ChatGPT / Claude,Intermediate,A repeatable monthly planning template connecting last month's results to next month's priorities and the quarterly goal.,Schedule this the same day every month (e.g. first business day) so it becomes a habit rather than something that gets skipped when busy.
PRM-PD-031,Productivity & Planning,Estimation,Task Estimation Calibration,Estimate Accuracy Calibration Review,"Act as an estimation coach. Here are recent tasks with my original time estimate vs. actual time taken: [ESTIMATE_VS_ACTUAL_LIST].
Identify the pattern in my estimation errors (e.g. consistently underestimating a specific task type, ignoring setup/context-switch time), and quantify a personal correction factor I could apply going forward.
Output: the identified pattern, the correction factor (e.g. ""multiply estimates for X type tasks by 1.4""), and one estimating habit to build.",ESTIMATE_VS_ACTUAL_LIST,ChatGPT / Claude,Intermediate,An identified estimation-error pattern with a personal correction factor and one habit to improve future accuracy.,"Keep logging estimate-vs-actual after this — the correction factor should be revisited and refined every few months, not set once."
PRM-PD-032,Productivity & Planning,Focus,Context-Switching Reduction Plan,Context-Switching Audit & Reduction Plan,"Act as a focus efficiency coach. Based on this description of my typical day: [TYPICAL_DAY_DESCRIPTION], estimate how much context-switching I'm doing between unrelated types of work, and where it's costing me the most.
Recommend 2-3 structural changes (e.g. grouping similar meetings, designating ""no-switch"" hours) that would meaningfully reduce switching without requiring me to change my actual workload.
Output: switching cost estimate, 2-3 structural changes, and the single easiest one to implement this week.",TYPICAL_DAY_DESCRIPTION,ChatGPT / Claude,Intermediate,A context-switching cost estimate with 2-3 structural fixes and one flagged as easiest to start this week.,Start with the single easiest change identified — stacking all recommendations at once usually collapses back to the old pattern within days.
PRM-PD-033,Productivity & Planning,Task Management,Stale Task Backlog Triage,Personal To-Do List Backlog Purge,"Act as a task management coach. Here's my current to-do list, including old items that have been sitting untouched: [FULL_TASK_LIST_WITH_AGE].
For each item older than [STALE_THRESHOLD, e.g. 30 days], assess honestly: is this still actually going to get done, or is it dead weight creating noise. Recommend Keep, Do This Week, Delegate, or Delete for each.
Output the triage decisions plus a short reflection on any pattern in what kept getting deprioritized (it may reveal a mismatch between stated and real priorities).","FULL_TASK_LIST_WITH_AGE, STALE_THRESHOLD",ChatGPT / Claude,Beginner,A stale-task triage (keep/do/delegate/delete) plus a pattern reflection on what your real priorities have been.,Delete more than feels comfortable — a task that's sat untouched for months without consequence usually isn't actually important.
PRM-PD-034,Productivity & Planning,Decision Making,Decision Deferral Framework,When to Decide vs. When to Wait Framework,"Act as a decision-timing coach. I'm facing this decision: [DECISION_DESCRIPTION], and I'm unsure whether to decide now or wait for more information.
Assess: is this decision reversible or hard to undo, what specifically would change if I waited [WAIT_PERIOD], and what's the cost of waiting versus the cost of deciding with current information.
Output a clear recommendation (decide now vs. wait) with reasoning, avoiding ""it depends"" as a final answer.","DECISION_DESCRIPTION, WAIT_PERIOD",ChatGPT / Claude,Intermediate,A clear decide-now-vs-wait recommendation grounded in reversibility and the real cost of waiting.,Reversible decisions are almost always worth deciding quickly — reserve deliberate waiting for genuinely hard-to-undo choices.
PRM-PD-035,Productivity & Planning,Workload Management,Team Workload Visibility Dashboard,Team Capacity Visibility Dashboard Design,"Act as a team operations advisor. Design the structure (not the tool) of a simple workload visibility dashboard for [TEAM_NAME], so that capacity and current commitments are visible at a glance to the whole team.
Define what should be tracked per person (e.g. active tasks, rough capacity %, upcoming time off), and how often it should be updated to stay useful without becoming a burden to maintain.
Output the dashboard structure (columns/fields) and a realistic update cadence.",TEAM_NAME,ChatGPT / Claude,Intermediate,A lightweight workload dashboard structure with fields and an update cadence that won't become its own overhead.,"If updating the dashboard takes more than a few minutes per person per week, simplify the fields — adoption dies when upkeep feels like extra work."
PRM-PD-036,Productivity & Planning,Systems,Personal SOP Documentation,Standard Operating Procedure Writer for Recurring Task,"Act as a process documentation coach. Help me document a repeatable process I do regularly: [PROCESS_DESCRIPTION_ROUGH_STEPS], so I (or someone else) can follow it consistently without me re-deriving the steps each time.
Turn my rough steps into a clear, numbered SOP with any decision points or judgment calls made explicit (not assumed obvious), and flag any step that seems to depend on knowledge only I currently have.
Output the SOP plus a short list of ""tribal knowledge"" gaps to capture.",PROCESS_DESCRIPTION_ROUGH_STEPS,ChatGPT / Claude,Intermediate,"A clear, numbered SOP with explicit decision points and flagged undocumented 'tribal knowledge' gaps.","Write this the next time you actually do the task, capturing real steps as you go — reconstructing from memory afterward misses details."
PRM-PD-037,Productivity & Planning,Systems,Recurring Task Automation Audit,Recurring Manual Task Automation Review,"Act as a personal efficiency coach. Review this list of recurring tasks I do manually: [RECURRING_TASK_LIST_WITH_FREQUENCY].
For each, assess whether it could realistically be automated, templated, or eliminated (not just ""yes, automate everything"") given the actual effort/frequency trade-off, and note the simplest first step to test the idea.
Output a table: Task, Recommendation (Automate/Template/Eliminate/Keep Manual), Reasoning, First Step.",RECURRING_TASK_LIST_WITH_FREQUENCY,ChatGPT / Claude,Beginner,A recurring task review with realistic automate/template/eliminate/keep recommendations and a first concrete step.,Low-frequency tasks rarely justify automation effort even if they're technically automatable — weigh setup time against actual time saved.
PRM-PD-038,Productivity & Planning,Accountability,Commitment Tracking System,Promises & Commitments Tracker,"Act as an accountability systems coach. I regularly make small commitments to people (e.g. ""I'll send that by Friday"") that are hard to track alongside my main task list. Design a lightweight system to capture and track these: [EXAMPLES_OF_TYPICAL_COMMITMENTS].
Keep it separate from my main task list but lightweight enough to actually maintain, and include a simple weekly check to catch anything at risk of being missed.
Output the system structure and the weekly check routine.",EXAMPLES_OF_TYPICAL_COMMITMENTS,ChatGPT / Claude,Beginner,"A lightweight commitment-tracking system separate from your main task list, with a weekly at-risk check.","Capture the commitment the moment you make it, in the conversation itself — commitments logged later are the ones most often forgotten."
